"00004","GMTH-RAYONG_FG_SHIP","ASN201511242","21112015","23112015","Y","Order Type","","52029707","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511243","21112015","23112015","Y","Order Type","","52033621","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511244","21112015","23112015","Y","Order Type","","52033623","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511244","21112015","23112015","Y","Order Type","","52033625","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511245","21112015","23112015","Y","Order Type","","98128501","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","Order Type","","52026924","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","Order Type","","52029686","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","Order Type","","52029707","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511277","22112015","24112015","Y","Order Type","","52033623","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511277","22112015","24112015","Y","Order Type","","52033625","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511278","22112015","24112015","Y","Order Type","","98128501","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","Order Type","","52026924","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","Order Type","","52029686","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","Order Type","","52029707","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511289","23112015","25112015","Y","Order Type","","52033621","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511290","23112015","25112015","Y","Order Type","","52033623","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511290","23112015","25112015","Y","Order Type","","52033625","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00004","GMTH-RAYONG_FG_SHIP","ASN201511291","23112015","25112015","Y","Order Type","","98128501","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
