"Customer code","Customer ship to","Order","CPO DATE","Customer Requested Date","fixed Y","Qty","","Customer Part no","Currency","Ship Method","CPO DATE ","","","fixed 1","" 
"4","GMTH-RAYONG_FG_SHIP","201510106","11102015","13102015","Y","Order Type","","52033623","THB","Road","11102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510106","11102015","13102015","Y","Order Type","","52033625","THB","Road","11102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510133","12102015","14102015","Y","Order Type","","52026924","THB","Road","12102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510133","12102015","14102015","Y","Order Type","","52029707","THB","Road","12102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510134","12102015","14102015","Y","Order Type","","52033621","THB","Road","12102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510135","12102015","14102015","Y","Order Type","","52033623","THB","Road","12102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510135","12102015","14102015","Y","Order Type","","52033625","THB","Road","12102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510137","12102015","14102015","Y","Order Type","","23402906","THB","Road","12102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510137","12102015","14102015","Y","Order Type","","23402910","THB","Road","12102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510145","13102015","15102015","Y","Order Type","","52026924","THB","Road","13102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510146","13102015","15102015","Y","Order Type","","52033623","THB","Road","13102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510146","13102015","15102015","Y","Order Type","","52033625","THB","Road","13102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510173","14102015","16102015","Y","Order Type","","52029707","THB","Road","14102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510174","14102015","16102015","Y","Order Type","","52033621","THB","Road","14102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510175","14102015","16102015","Y","Order Type","","52033623","THB","Road","14102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510175","14102015","16102015","Y","Order Type","","52033625","THB","Road","14102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510205","17102015","19102015","Y","Order Type","","52033623","THB","Road","17102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510205","17102015","19102015","Y","Order Type","","52033625","THB","Road","17102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510210","18102015","20102015","Y","Order Type","","52026924","THB","Road","18102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510210","18102015","20102015","Y","Order Type","","52029707","THB","Road","18102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510211","18102015","20102015","Y","Order Type","","52033621","THB","Road","18102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510212","18102015","20102015","Y","Order Type","","52033623","THB","Road","18102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510212","18102015","20102015","Y","Order Type","","52033625","THB","Road","18102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510213","18102015","20102015","Y","Order Type","","98128501","THB","Road","18102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510265","21102015","23102015","Y","Order Type","","52029707","THB","Road","21102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510271","24102015","26102015","Y","Order Type","","52029707","THB","Road","24102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510272","24102015","26102015","Y","Order Type","","52033623","THB","Road","24102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510272","24102015","26102015","Y","Order Type","","52033625","THB","Road","24102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510273","24102015","26102015","Y","Order Type","","98128501","THB","Road","24102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510278","25102015","27102015","Y","Order Type","","52029707","THB","Road","25102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510279","25102015","27102015","Y","Order Type","","52033621","THB","Road","25102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510280","25102015","27102015","Y","Order Type","","52033623","THB","Road","25102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510280","25102015","27102015","Y","Order Type","","52033625","THB","Road","25102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510281","25102015","27102015","Y","Order Type","","52033621","THB","Road","25102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510286","26102015","28102015","Y","Order Type","","52033623","THB","Road","26102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510286","26102015","28102015","Y","Order Type","","52033625","THB","Road","26102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510306","27102015","29102015","Y","Order Type","","52026926","THB","Road","27102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510306","27102015","29102015","Y","Order Type","","52029707","THB","Road","27102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510306","27102015","29102015","Y","Order Type","","52031522","THB","Road","27102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510307","27102015","29102015","Y","Order Type","","52033621","THB","Road","27102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510308","27102015","29102015","Y","Order Type","","52033623","THB","Road","27102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510308","27102015","29102015","Y","Order Type","","52033625","THB","Road","27102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510309","27102015","29102015","Y","Order Type","","98128501","THB","Road","27102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510319","28102015","30102015","Y","Order Type","","52026924","THB","Road","28102015","","","1","FTTL_FG_DOMESTIC" 
"4","GMTH-RAYONG_FG_SHIP","201510320","28102015","30102015","Y","Order Type","","52033623","THB","Road","28102015","","","1","FTTL_FG_PASS_THRU" 
"4","GMTH-RAYONG_FG_SHIP","201510320","28102015","30102015","Y","Order Type","","52033625","THB","Road","28102015","","","1","FTTL_FG_PASS_THRU" 
