"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0758","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1706","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1706","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1706","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0662","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0662","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0662","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0662","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0759","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0759","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1707","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1707","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1707","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0663","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0663","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
