20|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1641|2022100501|01/10/2022|00:00|05/10/2022|10:30|-|-||||||||||||||||||||||2|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||05/10/2022|10:30|04/10/2022|17:00|04/10/2022|17:00||01/10/2022|17:00|||||
21|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3142|2022100502|05/10/2022|13:07|05/10/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|05/10/2022|21:24|06/10/2022|01:21||1|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|60|6|||05/10/2022|13:07|04/10/2022|18:07|04/10/2022|18:07||04/10/2022|07:30|0510||||
22|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3143|2022100601|05/10/2022|20:48|06/10/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|06/10/2022|03:45|06/10/2022|13:21||1|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|100|10|||05/10/2022|20:48|05/10/2022|01:48|05/10/2022|01:48||04/10/2022|07:30|0610||||
23|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3143|2022100601|05/10/2022|20:48|06/10/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|06/10/2022|03:45|06/10/2022|13:21||2|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|32|8|||05/10/2022|20:48|05/10/2022|01:48|05/10/2022|01:48||04/10/2022|07:30|0610||||
24|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1642|2022100601|03/10/2022|00:00|06/10/2022|10:30|-|-||||||||||||||||||||||1|P2600-0D004-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||06/10/2022|10:30|05/10/2022|17:00|05/10/2022|17:00||03/10/2022|17:01|||||
25|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1642|2022100601|03/10/2022|00:00|06/10/2022|10:30|-|-||||||||||||||||||||||2|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||06/10/2022|10:30|05/10/2022|17:00|05/10/2022|17:00||03/10/2022|17:01|||||
26|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3144|2022100602|06/10/2022|13:07|06/10/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|06/10/2022|21:24|07/10/2022|01:21||1|P2600-0D003-00|MANUAL  OWNERS(RADIO)|4A74|ZC   -   9|30|30|1|||06/10/2022|13:07|05/10/2022|18:07|05/10/2022|18:07||05/10/2022|07:30|0610||||
27|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3144|2022100602|06/10/2022|13:07|06/10/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|06/10/2022|21:24|07/10/2022|01:21||2|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|60|6|||06/10/2022|13:07|05/10/2022|18:07|05/10/2022|18:07||05/10/2022|07:30|0610||||
28|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3144|2022100602|06/10/2022|13:07|06/10/2022|21:24|PG2|30|GD04|03|||||||||||||PG2-30|722C-G-G2|06/10/2022|21:24|07/10/2022|01:21||3|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|36|9|||06/10/2022|13:07|05/10/2022|18:07|05/10/2022|18:07||05/10/2022|07:30|0610||||
29|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3145|2022100701|06/10/2022|20:48|07/10/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|07/10/2022|03:45|07/10/2022|13:21||1|P2600-0D003-00|MANUAL  OWNERS(RADIO)|4A74|ZC   -   9|30|60|2|||06/10/2022|20:48|06/10/2022|01:48|06/10/2022|01:48||05/10/2022|07:30|0710||||
30|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3145|2022100701|06/10/2022|20:48|07/10/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|07/10/2022|03:45|07/10/2022|13:21||2|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|60|6|||06/10/2022|20:48|06/10/2022|01:48|06/10/2022|01:48||05/10/2022|07:30|0710||||
31|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3145|2022100701|06/10/2022|20:48|07/10/2022|03:45|PG2|12|GD04|04|||||||||||||PG2-12|722C-G-G2|07/10/2022|03:45|07/10/2022|13:21||3|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|32|8|||06/10/2022|20:48|06/10/2022|01:48|06/10/2022|01:48||05/10/2022|07:30|0710||||
32|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1643|2022100701|04/10/2022|00:00|07/10/2022|10:30|-|-||||||||||||||||||||||1|P2600-0D004-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||07/10/2022|10:30|06/10/2022|17:00|06/10/2022|17:00||04/10/2022|17:01|||||
33|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1643|2022100701|04/10/2022|00:00|07/10/2022|10:30|-|-||||||||||||||||||||||2|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||07/10/2022|10:30|06/10/2022|17:00|06/10/2022|17:00||04/10/2022|17:01|||||
34|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1643|2022100701|04/10/2022|00:00|07/10/2022|10:30|-|-||||||||||||||||||||||3|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|3|1|||07/10/2022|10:30|06/10/2022|17:00|06/10/2022|17:00||04/10/2022|17:01|||||
