1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1720|2018012301|23/01/2018|20:45|24/01/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|24/01/2018|01:45|24/01/2018|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|23/01/2018|20:45|23/01/2018|15:45|23/01/2018|15:45||23/01/2018|07:30|2301|||CB2|
56|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5963|2018012401|23/01/2018|16:10|23/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/01/2018|22:40|24/01/2018|07:30||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
57|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5963|2018012401|23/01/2018|16:10|23/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/01/2018|22:40|24/01/2018|07:30||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|16|4||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
58|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5963|2018012401|23/01/2018|16:10|23/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|23/01/2018|22:40|24/01/2018|07:30||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
59|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5861|2018012402|24/01/2018|02:07|24/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|24/01/2018|07:30|24/01/2018|13:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
60|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5861|2018012402|24/01/2018|02:07|24/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|24/01/2018|07:30|24/01/2018|13:08||2|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
61|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5861|2018012402|24/01/2018|02:07|24/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|24/01/2018|07:30|24/01/2018|13:08||3|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
62|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5861|2018012402|24/01/2018|02:07|24/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|24/01/2018|07:30|24/01/2018|13:08||4|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|8|2|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
63|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5964|2018012402|23/01/2018|16:10|23/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/01/2018|22:40|24/01/2018|10:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|24|6|||23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
64|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5964|2018012402|23/01/2018|16:10|23/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/01/2018|22:40|24/01/2018|10:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|16|4||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
65|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5964|2018012402|23/01/2018|16:10|23/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/01/2018|22:40|24/01/2018|10:33||3|86120-0KA41-00|RECEIVER ASSY RADIO|D885|IP1  - A03|4|4|1||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
66|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5964|2018012402|23/01/2018|16:10|23/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/01/2018|22:40|24/01/2018|10:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|16|4||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
67|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5964|2018012402|23/01/2018|16:10|23/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/01/2018|22:40|24/01/2018|10:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|12|3||L|23/01/2018|16:10|23/01/2018|12:00|23/01/2018|12:00||23/01/2018|07:30|2401||||
68|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5862|2018012403|24/01/2018|02:07|24/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|24/01/2018|07:30|24/01/2018|15:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
69|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5862|2018012403|24/01/2018|02:07|24/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|24/01/2018|07:30|24/01/2018|15:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
70|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5862|2018012403|24/01/2018|02:07|24/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|24/01/2018|07:30|24/01/2018|15:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
71|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5862|2018012403|24/01/2018|02:07|24/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|24/01/2018|07:30|24/01/2018|15:51||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
72|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5862|2018012403|24/01/2018|02:07|24/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|24/01/2018|07:30|24/01/2018|15:51||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||24/01/2018|02:07|23/01/2018|20:12|23/01/2018|20:12||23/01/2018|07:30|2401||||
