1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1531|2016122301|23/12/2016|20:50|24/12/2016|01:15|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|24/12/2016|01:15|24/12/2016|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|23/12/2016|20:50|23/12/2016|15:50|23/12/2016|15:50||23/12/2016|07:30|2312|||CB2|
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4580|2016122604|24/12/2016|02:10|26/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|26/12/2016|09:05|26/12/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4580|2016122604|24/12/2016|02:10|26/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|26/12/2016|09:05|26/12/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4580|2016122604|24/12/2016|02:10|26/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|26/12/2016|09:05|26/12/2016|16:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4329|2016122604|24/12/2016|01:50|26/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|26/12/2016|09:00|26/12/2016|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|56|14||B|24/12/2016|01:50|23/12/2016|19:49|23/12/2016|19:49||23/12/2016|07:30|2612||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4329|2016122604|24/12/2016|01:50|26/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|26/12/2016|09:00|26/12/2016|19:30||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|4|1||B|24/12/2016|01:50|23/12/2016|19:49|23/12/2016|19:49||23/12/2016|07:30|2612||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4329|2016122604|24/12/2016|01:50|26/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|26/12/2016|09:00|26/12/2016|19:30||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|24/12/2016|01:50|23/12/2016|19:49|23/12/2016|19:49||23/12/2016|07:30|2612||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4329|2016122604|24/12/2016|01:50|26/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|26/12/2016|09:00|26/12/2016|19:30||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||B|24/12/2016|01:50|23/12/2016|19:49|23/12/2016|19:49||23/12/2016|07:30|2612||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4329|2016122604|24/12/2016|01:50|26/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|26/12/2016|09:00|26/12/2016|19:30||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|4|1||B|24/12/2016|01:50|23/12/2016|19:49|23/12/2016|19:49||23/12/2016|07:30|2612||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4581|2016122605|24/12/2016|02:10|26/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|26/12/2016|09:05|26/12/2016|20:56||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4581|2016122605|24/12/2016|02:10|26/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|26/12/2016|09:05|26/12/2016|20:56||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4581|2016122605|24/12/2016|02:10|26/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|26/12/2016|09:05|26/12/2016|20:56||3|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4581|2016122605|24/12/2016|02:10|26/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|26/12/2016|09:05|26/12/2016|20:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4581|2016122605|24/12/2016|02:10|26/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|26/12/2016|09:05|26/12/2016|20:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
70|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0034|2017010501|04/01/2017|11:20|05/01/2017|08:15|KD01|01|KD01|01|||||||||||||||||05/01/2017|08:15||1|86100-02240-00|RECEIVER ASSY  RADIO & NAVIGATION|T497|DLR  -  08|3|6|2|||04/01/2017|11:20|23/12/2016|19:06|23/12/2016|19:06||23/12/2016|07:30|0501||||
71|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0034|2017010501|04/01/2017|11:20|05/01/2017|08:15|KD01|01|KD01|01|||||||||||||||||05/01/2017|08:15||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|DLR  -  08|3|33|11|||04/01/2017|11:20|23/12/2016|19:06|23/12/2016|19:06||23/12/2016|07:30|0501||||
