1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1503|2016111201|12/11/2016|20:55|13/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|13/11/2016|00:50|13/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|20|2||V|12/11/2016|20:55|12/11/2016|15:55|12/11/2016|15:55||12/11/2016|07:30|1211|||CB2|
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4158|2016111403|12/11/2016|21:05|13/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|13/11/2016|03:41|14/11/2016|13:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4158|2016111403|12/11/2016|21:05|13/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|13/11/2016|03:41|14/11/2016|13:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4158|2016111403|12/11/2016|21:05|13/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|13/11/2016|03:41|14/11/2016|13:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4158|2016111403|12/11/2016|21:05|13/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|13/11/2016|03:41|14/11/2016|13:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||2|86100-0K212-00|RECEIVER ASSY  RADIO & NAVIGATION|K030|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||3|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||4|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4356|2016111404|12/11/2016|19:45|13/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|13/11/2016|03:00|14/11/2016|16:01||6|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
70|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
71|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
72|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
73|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4159|2016111404|13/11/2016|01:50|14/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|14/11/2016|09:00|14/11/2016|19:30||6|86140-0K140-00|RECEIVER ASSY RADIO & DISPLAY|A797|IP1. - A08|4|4|1||B|13/11/2016|01:50|12/11/2016|19:49|12/11/2016|19:49||12/11/2016|07:30|1411||||
74|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4357|2016111405|14/11/2016|08:15|14/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|14/11/2016|14:40|14/11/2016|20:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
75|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4357|2016111405|14/11/2016|08:15|14/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|14/11/2016|14:40|14/11/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
76|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4357|2016111405|14/11/2016|08:15|14/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|14/11/2016|14:40|14/11/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
77|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4357|2016111405|14/11/2016|08:15|14/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|14/11/2016|14:40|14/11/2016|20:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
78|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4357|2016111405|14/11/2016|08:15|14/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|14/11/2016|14:40|14/11/2016|20:56||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
79|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|20|5||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
80|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
81|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
82|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
83|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
84|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4160|2016111405|14/11/2016|09:05|14/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|14/11/2016|15:45|14/11/2016|22:13||6|86120-0KA50-00|RECEIVER ASSY RADIO|A796|IP1. - A08|4|4|1||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
85|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
86|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
87|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
88|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||4|86120-0KA50-00|RECEIVER ASSY  RADIO|H559|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
89|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
90|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4358|2016111406|14/11/2016|08:15|14/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|14/11/2016|14:40|14/11/2016|23:01||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
91|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4161|2016111406|14/11/2016|09:05|14/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|14/11/2016|15:45|15/11/2016|01:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|44|11||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
92|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4161|2016111406|14/11/2016|09:05|14/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|14/11/2016|15:45|15/11/2016|01:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
93|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4161|2016111406|14/11/2016|09:05|14/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|14/11/2016|15:45|15/11/2016|01:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
94|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4161|2016111406|14/11/2016|09:05|14/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|14/11/2016|15:45|15/11/2016|01:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|8|2||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
95|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4161|2016111406|14/11/2016|09:05|14/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|14/11/2016|15:45|15/11/2016|01:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|14/11/2016|09:05|14/11/2016|04:55|14/11/2016|04:55||12/11/2016|07:30|1411||||
96|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4359|2016111407|14/11/2016|08:15|14/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|14/11/2016|14:40|15/11/2016|01:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
97|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4359|2016111407|14/11/2016|08:15|14/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|14/11/2016|14:40|15/11/2016|01:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
98|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4359|2016111407|14/11/2016|08:15|14/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|14/11/2016|14:40|15/11/2016|01:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
99|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4359|2016111407|14/11/2016|08:15|14/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|14/11/2016|14:40|15/11/2016|01:56||4|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
100|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4359|2016111407|14/11/2016|08:15|14/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|14/11/2016|14:40|15/11/2016|01:56||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
101|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
102|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
103|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
104|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
105|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
106|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4360|2016111408|14/11/2016|08:15|14/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|14/11/2016|14:40|15/11/2016|04:01||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|14/11/2016|08:15|14/11/2016|02:20|14/11/2016|02:20||12/11/2016|07:30|1411||||
