1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1528|2016122001|20/12/2016|20:50|21/12/2016|01:15|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|21/12/2016|01:15|21/12/2016|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|20/12/2016|20:50|20/12/2016|15:50|20/12/2016|15:50||20/12/2016|07:30|2012|||CB2|
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4556|2016122104|21/12/2016|02:10|21/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|21/12/2016|09:05|21/12/2016|16:01||3|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4556|2016122104|21/12/2016|02:10|21/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|21/12/2016|09:05|21/12/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4556|2016122104|21/12/2016|02:10|21/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|21/12/2016|09:05|21/12/2016|16:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4311|2016122104|21/12/2016|01:50|21/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|21/12/2016|09:00|21/12/2016|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|68|17||B|21/12/2016|01:50|20/12/2016|21:40|20/12/2016|21:40||20/12/2016|07:30|2112||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4311|2016122104|21/12/2016|01:50|21/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|21/12/2016|09:00|21/12/2016|19:30||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|8|2||B|21/12/2016|01:50|20/12/2016|21:40|20/12/2016|21:40||20/12/2016|07:30|2112||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4311|2016122104|21/12/2016|01:50|21/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|21/12/2016|09:00|21/12/2016|19:30||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|21/12/2016|01:50|20/12/2016|21:40|20/12/2016|21:40||20/12/2016|07:30|2112||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4311|2016122104|21/12/2016|01:50|21/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|21/12/2016|09:00|21/12/2016|19:30||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||B|21/12/2016|01:50|20/12/2016|21:40|20/12/2016|21:40||20/12/2016|07:30|2112||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4311|2016122104|21/12/2016|01:50|21/12/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|21/12/2016|09:00|21/12/2016|19:30||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|21/12/2016|01:50|20/12/2016|21:40|20/12/2016|21:40||20/12/2016|07:30|2112||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4557|2016122105|21/12/2016|02:10|21/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|21/12/2016|09:05|21/12/2016|20:56||1|86100-0K212-00|RECEIVER ASSY  RADIO & NAVIGATION|K030|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4557|2016122105|21/12/2016|02:10|21/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|21/12/2016|09:05|21/12/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4557|2016122105|21/12/2016|02:10|21/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|21/12/2016|09:05|21/12/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4557|2016122105|21/12/2016|02:10|21/12/2016|09:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|21/12/2016|09:05|21/12/2016|20:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
