1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1703|2017122301|23/12/2017|20:45|24/12/2017|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|24/12/2017|01:45|24/12/2017|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|23/12/2017|20:45|23/12/2017|15:45|23/12/2017|15:45||23/12/2017|07:30|2312|||CB2|
59|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5856|2017122502|23/12/2017|16:10|23/12/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/12/2017|22:40|25/12/2017|10:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
60|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5856|2017122502|23/12/2017|16:10|23/12/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|23/12/2017|22:40|25/12/2017|10:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|12|3||8|23/12/2017|16:10|23/12/2017|12:00|23/12/2017|12:00||23/12/2017|07:30|2512||||
61|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5754|2017122503|24/12/2017|02:07|25/12/2017|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|25/12/2017|07:30|25/12/2017|15:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
62|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5754|2017122503|24/12/2017|02:07|25/12/2017|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|25/12/2017|07:30|25/12/2017|15:51||2|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
63|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5754|2017122503|24/12/2017|02:07|25/12/2017|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|25/12/2017|07:30|25/12/2017|15:51||3|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
64|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5754|2017122503|24/12/2017|02:07|25/12/2017|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|25/12/2017|07:30|25/12/2017|15:51||4|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||24/12/2017|02:07|23/12/2017|18:04|23/12/2017|18:04||23/12/2017|07:30|2512||||
65|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5857|2017122503|24/12/2017|04:52|25/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|25/12/2017|10:20|25/12/2017|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|36|9|||24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
66|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5857|2017122503|24/12/2017|04:52|25/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|25/12/2017|10:20|25/12/2017|14:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
67|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5857|2017122503|24/12/2017|04:52|25/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|25/12/2017|10:20|25/12/2017|14:26||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
68|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5857|2017122503|24/12/2017|04:52|25/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|25/12/2017|10:20|25/12/2017|14:26||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
69|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
70|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
71|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
72|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
73|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||5|86100-0K101-00|RECEIVER ASSY  RADIO & NAVIGATION|U805|A5.SA- R10|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
74|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5755|2017122504|25/12/2017|13:17|25/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|25/12/2017|20:00|25/12/2017|21:25||6|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
75|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5858|2017122504|24/12/2017|04:52|25/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|25/12/2017|10:20|25/12/2017|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|32|8|||24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
76|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5858|2017122504|24/12/2017|04:52|25/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|25/12/2017|10:20|25/12/2017|19:30||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|8|2||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
77|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5858|2017122504|24/12/2017|04:52|25/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|25/12/2017|10:20|25/12/2017|19:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
78|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5858|2017122504|24/12/2017|04:52|25/12/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|25/12/2017|10:20|25/12/2017|19:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
79|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
80|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
81|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||3|86120-0KA50-00|RECEIVER ASSY  RADIO|H559|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
82|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
83|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
84|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||6|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
85|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5756|2017122505|25/12/2017|13:17|25/12/2017|20:00|PPA1|20|CD16|02|||||||||||||PPA1-20|722F-P-P1|25/12/2017|20:00|26/12/2017|01:08||7|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
86|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5859|2017122505|24/12/2017|04:52|25/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|25/12/2017|10:20|25/12/2017|22:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|32|8|||24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
87|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5859|2017122505|24/12/2017|04:52|25/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|25/12/2017|10:20|25/12/2017|22:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
88|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5859|2017122505|24/12/2017|04:52|25/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|25/12/2017|10:20|25/12/2017|22:33||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
89|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5859|2017122505|24/12/2017|04:52|25/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|25/12/2017|10:20|25/12/2017|22:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
90|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5859|2017122505|24/12/2017|04:52|25/12/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|25/12/2017|10:20|25/12/2017|22:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|24/12/2017|04:52|23/12/2017|19:49|23/12/2017|19:49||23/12/2017|07:30|2512||||
91|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5757|2017122506|25/12/2017|13:17|25/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|25/12/2017|20:00|26/12/2017|03:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
92|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5757|2017122506|25/12/2017|13:17|25/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|25/12/2017|20:00|26/12/2017|03:51||2|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
93|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5757|2017122506|25/12/2017|13:17|25/12/2017|20:00|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|25/12/2017|20:00|26/12/2017|03:51||3|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||25/12/2017|13:17|25/12/2017|07:22|25/12/2017|07:22||23/12/2017|07:30|2512||||
