1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1498|2016110701|07/11/2016|20:55|08/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|08/11/2016|00:50|08/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|20|2||V|07/11/2016|20:55|07/11/2016|15:55|07/11/2016|15:55||07/11/2016|07:30|0711|||CB2|
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4315|2016110803|07/11/2016|19:45|08/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|08/11/2016|03:00|08/11/2016|13:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|12|3||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4315|2016110803|07/11/2016|19:45|08/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|08/11/2016|03:00|08/11/2016|13:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4315|2016110803|07/11/2016|19:45|08/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|08/11/2016|03:00|08/11/2016|13:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4315|2016110803|07/11/2016|19:45|08/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|08/11/2016|03:00|08/11/2016|13:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4128|2016110803|07/11/2016|21:05|08/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|08/11/2016|03:41|08/11/2016|13:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|28|7||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4128|2016110803|07/11/2016|21:05|08/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|08/11/2016|03:41|08/11/2016|13:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4128|2016110803|07/11/2016|21:05|08/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|08/11/2016|03:41|08/11/2016|13:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4128|2016110803|07/11/2016|21:05|08/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|08/11/2016|03:41|08/11/2016|13:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|8|2||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4128|2016110803|07/11/2016|21:05|08/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|08/11/2016|03:41|08/11/2016|13:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|07/11/2016|21:05|07/11/2016|16:55|07/11/2016|16:55||07/11/2016|07:30|0811||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4316|2016110804|07/11/2016|19:45|08/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/11/2016|03:00|08/11/2016|16:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4316|2016110804|07/11/2016|19:45|08/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/11/2016|03:00|08/11/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4316|2016110804|07/11/2016|19:45|08/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/11/2016|03:00|08/11/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
70|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4316|2016110804|07/11/2016|19:45|08/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/11/2016|03:00|08/11/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
71|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4316|2016110804|07/11/2016|19:45|08/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|08/11/2016|03:00|08/11/2016|16:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|07/11/2016|19:45|07/11/2016|13:50|07/11/2016|13:50||07/11/2016|07:30|0811||||
72|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4129|2016110804|08/11/2016|01:50|08/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|08/11/2016|09:00|08/11/2016|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|08/11/2016|01:50|07/11/2016|21:40|07/11/2016|21:40||07/11/2016|07:30|0811||||
73|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4129|2016110804|08/11/2016|01:50|08/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|08/11/2016|09:00|08/11/2016|19:30||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|08/11/2016|01:50|07/11/2016|21:40|07/11/2016|21:40||07/11/2016|07:30|0811||||
74|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4129|2016110804|08/11/2016|01:50|08/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|08/11/2016|09:00|08/11/2016|19:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|08/11/2016|01:50|07/11/2016|21:40|07/11/2016|21:40||07/11/2016|07:30|0811||||
75|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4129|2016110804|08/11/2016|01:50|08/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|08/11/2016|09:00|08/11/2016|19:30||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|08/11/2016|01:50|07/11/2016|21:40|07/11/2016|21:40||07/11/2016|07:30|0811||||
76|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4129|2016110804|08/11/2016|01:50|08/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|08/11/2016|09:00|08/11/2016|19:30||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|08/11/2016|01:50|07/11/2016|21:40|07/11/2016|21:40||07/11/2016|07:30|0811||||
