1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1711|2018011101|11/01/2018|20:45|12/01/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|12/01/2018|01:45|12/01/2018|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|11/01/2018|20:45|11/01/2018|15:45|11/01/2018|15:45||11/01/2018|07:30|1101|||CB2|
43|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0273|2018011201|12/01/2018|01:55|12/01/2018|10:17|GD05|01|GD05|01|||||||||||||GD05-01||12/01/2018|10:17||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|6|2|||12/01/2018|01:55|11/01/2018|19:55|11/01/2018|19:55||11/01/2018|07:30|1201||||
44|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0273|2018011201|12/01/2018|01:55|12/01/2018|10:17|GD05|01|GD05|01|||||||||||||GD05-01||12/01/2018|10:17||||2|PC600-0D01G-00|MANUAL  OWNERS RADIO|29A6|CS   -  17|10|10|1|||12/01/2018|01:55|11/01/2018|19:55|11/01/2018|19:55||11/01/2018|07:30|1201||||
45|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
46|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
47|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
48|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
49|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||5|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
50|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||6|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
51|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5806|2018011201|12/01/2018|02:07|12/01/2018|07:30|PPA1|04|CD16|01|||||||||||||PPA1-04|722F-P-P1|12/01/2018|07:30|12/01/2018|09:25||7|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|T4.SW- R06|16|16|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
52|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|16|4|||11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
53|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|16|4||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
54|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||3|86120-0KA41-00|RECEIVER ASSY RADIO|D885|IP1  - A03|4|4|1||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
55|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
56|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||5|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|16|4||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
57|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5909|2018011201|11/01/2018|16:10|11/01/2018|22:40|PSA|01|SD11|06|||||||||||||PSA-01|722B-S-S1|11/01/2018|22:40|12/01/2018|07:30||6|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
58|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
