1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA2057|2019053101|31/05/2019|13:15|31/05/2019|15:45|PSF|16|ED06|01|||||||||||||PSF-16|722E-B-PK|31/05/2019|15:45|31/05/2019|21:25||1|89040-0K030-00|SIREN ASSY  THEFT WARNING|I257|L1-09-52|10|40|4||E|31/05/2019|13:15|31/05/2019|08:15|31/05/2019|08:15||31/05/2019|07:30|3105|||CB2|
12|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8374|2019053106|31/05/2019|15:11|31/05/2019|20:35|PSA|17|PD02|03|||||||||||||PSA-17|722B-S-S1|31/05/2019|20:35|31/05/2019|22:33||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
13|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8374|2019053106|31/05/2019|15:11|31/05/2019|20:35|PSA|17|PD02|03|||||||||||||PSA-17|722B-S-S1|31/05/2019|20:35|31/05/2019|22:33||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
14|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8374|2019053106|31/05/2019|15:11|31/05/2019|20:35|PSA|17|PD02|03|||||||||||||PSA-17|722B-S-S1|31/05/2019|20:35|31/05/2019|22:33||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
15|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8374|2019053106|31/05/2019|15:11|31/05/2019|20:35|PSA|17|PD02|03|||||||||||||PSA-17|722B-S-S1|31/05/2019|20:35|31/05/2019|22:33||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
16|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8375|2019053107|31/05/2019|15:11|31/05/2019|20:35|PSA|20|PD02|03|||||||||||||PSA-20|722B-S-S1|31/05/2019|20:35|01/06/2019|01:43||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|28|7||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
17|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8375|2019053107|31/05/2019|15:11|31/05/2019|20:35|PSA|20|PD02|03|||||||||||||PSA-20|722B-S-S1|31/05/2019|20:35|01/06/2019|01:43||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
18|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8375|2019053107|31/05/2019|15:11|31/05/2019|20:35|PSA|20|PD02|03|||||||||||||PSA-20|722B-S-S1|31/05/2019|20:35|01/06/2019|01:43||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
19|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8375|2019053107|31/05/2019|15:11|31/05/2019|20:35|PSA|20|PD02|03|||||||||||||PSA-20|722B-S-S1|31/05/2019|20:35|01/06/2019|01:43||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
20|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8376|2019053108|31/05/2019|15:11|31/05/2019|20:35|PSA|23|PD02|03|||||||||||||PSA-23|722B-S-S1|31/05/2019|20:35|01/06/2019|04:03||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|44|11||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
21|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8376|2019053108|31/05/2019|15:11|31/05/2019|20:35|PSA|23|PD02|03|||||||||||||PSA-23|722B-S-S1|31/05/2019|20:35|01/06/2019|04:03||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
22|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8376|2019053108|31/05/2019|15:11|31/05/2019|20:35|PSA|23|PD02|03|||||||||||||PSA-23|722B-S-S1|31/05/2019|20:35|01/06/2019|04:03||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|12|3||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
23|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8376|2019053108|31/05/2019|15:11|31/05/2019|20:35|PSA|23|PD02|03|||||||||||||PSA-23|722B-S-S1|31/05/2019|20:35|01/06/2019|04:03||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
24|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8376|2019053108|31/05/2019|15:11|31/05/2019|20:35|PSA|23|PD02|03|||||||||||||PSA-23|722B-S-S1|31/05/2019|20:35|01/06/2019|04:03||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|3105||||
25|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|8|2||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
26|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|24|6||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
27|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|SA.R -  12|4|4|1||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
28|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
29|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||5|86140-0K621-00|RECEIVER ASSY  RADIO & DISPLAY|J110|SA.R -  13|4|4|1||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
30|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7657|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|31/05/2019|21:06|01/06/2019|09:50||6|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|4|1||F|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||F1||
31|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7664|2019060101|31/05/2019|15:34|31/05/2019|21:06|PPA1|05|CD16|02|||||||||||||PPA1-05|722F-P-P1|31/05/2019|21:06|01/06/2019|10:33||1|89040-0K030-00|SIREN ASSY  THEFT WARNING|U365|SW.R -  10|16|48|3||H|31/05/2019|15:34|31/05/2019|09:39|31/05/2019|09:39||31/05/2019|07:30|0106||MX||
32|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8377|2019060101|31/05/2019|15:11|31/05/2019|20:35|PSA|02|PD02|03|||||||||||||PSA-02|722B-S-S1|31/05/2019|20:35|01/06/2019|08:15||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|16|4||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|0106||||
33|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8377|2019060101|31/05/2019|15:11|31/05/2019|20:35|PSA|02|PD02|03|||||||||||||PSA-02|722B-S-S1|31/05/2019|20:35|01/06/2019|08:15||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|0106||||
34|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8377|2019060101|31/05/2019|15:11|31/05/2019|20:35|PSA|02|PD02|03|||||||||||||PSA-02|722B-S-S1|31/05/2019|20:35|01/06/2019|08:15||3|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|31/05/2019|15:11|31/05/2019|11:01|31/05/2019|11:01||31/05/2019|07:30|0106||||
35|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7658|2019060102|01/06/2019|03:31|01/06/2019|09:06|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|01/06/2019|09:06|01/06/2019|13:43||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|4|1||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
36|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7658|2019060102|01/06/2019|03:31|01/06/2019|09:06|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|01/06/2019|09:06|01/06/2019|13:43||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|52|13||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
37|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7658|2019060102|01/06/2019|03:31|01/06/2019|09:06|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|01/06/2019|09:06|01/06/2019|13:43||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
38|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7658|2019060102|01/06/2019|03:31|01/06/2019|09:06|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|01/06/2019|09:06|01/06/2019|13:43||4|86140-0K621-00|RECEIVER ASSY  RADIO & DISPLAY|J110|SA.R -  13|4|8|2||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
39|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7658|2019060102|01/06/2019|03:31|01/06/2019|09:06|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|01/06/2019|09:06|01/06/2019|13:43||5|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|SA.R -  13|4|4|1||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
40|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8378|2019060102|01/06/2019|03:20|01/06/2019|08:30|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|01/06/2019|08:30|01/06/2019|10:43||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|28|7||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
41|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8378|2019060102|01/06/2019|03:20|01/06/2019|08:30|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|01/06/2019|08:30|01/06/2019|10:43||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
42|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8378|2019060102|01/06/2019|03:20|01/06/2019|08:30|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|01/06/2019|08:30|01/06/2019|10:43||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
43|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8378|2019060102|01/06/2019|03:20|01/06/2019|08:30|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|01/06/2019|08:30|01/06/2019|10:43||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
44|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8378|2019060102|01/06/2019|03:20|01/06/2019|08:30|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|01/06/2019|08:30|01/06/2019|10:43||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
45|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7659|2019060103|01/06/2019|03:31|01/06/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|01/06/2019|09:06|01/06/2019|16:56||1|86100-0K144-00|RECEIVER ASSY  RADIO & NAVIGATION|B036|SA.R -  12|4|8|2||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
46|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7659|2019060103|01/06/2019|03:31|01/06/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|01/06/2019|09:06|01/06/2019|16:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|SA.R -  12|4|32|8||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
47|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7659|2019060103|01/06/2019|03:31|01/06/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|01/06/2019|09:06|01/06/2019|16:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|SA.R -  12|4|4|1||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
48|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B7659|2019060103|01/06/2019|03:31|01/06/2019|09:06|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|01/06/2019|09:06|01/06/2019|16:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|SA.R -  13|4|4|1||F|01/06/2019|03:31|31/05/2019|21:36|31/05/2019|21:36||31/05/2019|07:30|0106||F1||
49|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8379|2019060103|01/06/2019|03:20|01/06/2019|08:30|PSA|08|PD02|01|||||||||||||PSA-08|722B-S-S1|01/06/2019|08:30|01/06/2019|14:00||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|28|7||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
50|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8379|2019060103|01/06/2019|03:20|01/06/2019|08:30|PSA|08|PD02|01|||||||||||||PSA-08|722B-S-S1|01/06/2019|08:30|01/06/2019|14:00||2|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
51|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8379|2019060103|01/06/2019|03:20|01/06/2019|08:30|PSA|08|PD02|01|||||||||||||PSA-08|722B-S-S1|01/06/2019|08:30|01/06/2019|14:00||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
52|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8379|2019060103|01/06/2019|03:20|01/06/2019|08:30|PSA|08|PD02|01|||||||||||||PSA-08|722B-S-S1|01/06/2019|08:30|01/06/2019|14:00||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
53|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8379|2019060103|01/06/2019|03:20|01/06/2019|08:30|PSA|08|PD02|01|||||||||||||PSA-08|722B-S-S1|01/06/2019|08:30|01/06/2019|14:00||5|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|8|2||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
54|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8380|2019060104|01/06/2019|03:20|01/06/2019|08:30|PSA|11|PD02|01|||||||||||||PSA-11|722B-S-S1|01/06/2019|08:30|01/06/2019|16:28||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|8|2||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
55|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8380|2019060104|01/06/2019|03:20|01/06/2019|08:30|PSA|11|PD02|01|||||||||||||PSA-11|722B-S-S1|01/06/2019|08:30|01/06/2019|16:28||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|8|2||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
56|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8380|2019060104|01/06/2019|03:20|01/06/2019|08:30|PSA|11|PD02|01|||||||||||||PSA-11|722B-S-S1|01/06/2019|08:30|01/06/2019|16:28||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
57|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B8380|2019060104|01/06/2019|03:20|01/06/2019|08:30|PSA|11|PD02|01|||||||||||||PSA-11|722B-S-S1|01/06/2019|08:30|01/06/2019|16:28||4|86100-0K144-00|RECEIVER ASSY RADIO & NAVIGATION|F154|IP1  - A08|4|4|1||F|01/06/2019|03:20|31/05/2019|23:10|31/05/2019|23:10||31/05/2019|07:30|0106||||
58|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C2|1|1C FTTLAC2A0914|2019060401|31/05/2019|21:54|01/06/2019|04:38|PK2|05|KD02|02|||||||||||||PK2-05|722C-C-C2|01/06/2019|04:38|04/06/2019|11:04||1|89040-06010-00|SIREN ASSY  THEFT WARNING|4K09|LI   -  09|16|16|1||B|31/05/2019|21:54|31/05/2019|17:01|31/05/2019|17:01||31/05/2019|07:30|0406||||
